RTO4_ID	UniProt
14599	A0A0K3CFP1
15160	A0A0K3CDM3
8573	A0A0K3C6Q4
12148	A0A0K3C676
8603	A0A0K3C682
13536	A0A0K3CCX1
16635	A0A0K3CJK5
14997	A0A0K3CFD2
12697	A0A0K3C9X3
12118	A0A0K3C9F3
14867	A0A0K3CCS0
12653	A0A0K3CEK5
15198	A0A0K3CFX5
8649	A0A0K3C7G0
8877	A0A0K3C4M6
10667	A0A0K3CNF8
8548	A0A0K3C642
13083	A0A0K3CFJ6
14536	A0A0K3CFK1
13521	A0A0K3CCS6
9592	A0A0K3CIR1
13734	A0A0K3CDE9
15832	A0A0K3CFC6
14563	A0A0K3CEF1
15095	A0A0K3CGN8
15736	A0A0K3CME0
12702	A0A0K3CAK0
16757	A0A0K3CPV9
9963	A0A0K3CRU3
11688	A0A0K3CP70
11453	A0A061BFT5
13431	A0A0K3CCJ8
15147	A0A0K3CGU7
13426	A0A0K3CCJ4
12032	A0A0K3C895
13266	A0A0K3CG16
15138	A0A0K3CGU5
14321	A0A0K3CEZ4
14936	A0A0K3CCZ4
11409	A0A0K3CR36
13449	A0A0K3C9B0
15730	A0A0K3CMD6
11108	A0A0K3CML9
9899	A0A0K3CMZ3
11298	A0A0K3CQT9
12065	A0A0K3C9B7
16004	A0A0K3CHX5
16459	A0A0K3CP49
15871	A0A0K3CIH8
10498	A0A0K3CPI5
16524	A0A0K3CK11
10236	A0A061B175
9068	A0A0K3C810
14797	A0A0K3CJW9
8791	A0A0K3C759
16656	A0A0K3CPM0
11003	A0A0K3CQ64
16361	A0A0K3CGP9
14709	A0A0K3CFS6
9232	A0A061AVQ8
10162	A0A0K3CK35
12161	A0A0K3C979
16123	A0A0K3CJF8
16671	A0A0K3CHK8
12999	A0A0K3CBJ6
16590	A0A0K3CK63
15811	A0A0K3CIT3
14759	A0A0K3CCI8
15509	A0A0K3CI00
11875	A0A0K3CSS1
16139	A0A0K3CG25
9919	A0A0K3CJK2
15251	A0A0K3CL09
13397	A0A0K3C954
9414	A0A0K3CLT3
12655	A0A0K3C9T0
14175	A0A0K3CEH5
11849	A0A0K3CPK4
13577	A0A0K3CGW5
13373	A0A0K3C912
9726	A0A0K3CJ29
12913	A0A0K3CBD0
14128	A0A0K3CED4
16369	A0A0K3CJP0
15259	A0A061B070
15355	A0A0K3CGC3
14538	A0A061BJB9
16807	A0A0K3CJZ6
10814	A0A0K3CPL6
8800	A0A0K3CBK6
14060	A0A061B1J7
12901	A0A0K3CAE1
8640	A0A0K3C6A4
10687	A0A0K3CNH3
13303	A0A0K3CC96
13046	A0A0K3CBD7
8555	A0A0K3C787
11176	A0A0K3CUL2
8554	A0A0K3C423
13786	A0A0K3CDF5
8782	A0A0K3C751
15375	A0A0K3CHC4
14761	A0A0K3CJU6
13680	A0A0K3CD59
12612	A0A0K3C9N7
9604	A0A0K3CQT2
9159	A0A0K3C8N7
15152	A0A0K3CKT0
8799	A0A0K3C7R3
8931	A0A0K3C735
11102	A0A0K3CPJ3
16526	A0A0K3CKP6
10015	A0A0K3CML7
9941	A0A0K3CJL9
13143	A0A0K3CBW4
13461	A0A0K3C9B6
12077	A0A0K3C5Z9
13851	A0A0K3CCM9
14124	A0A0K3CDE4
14289	A0A0K3CIL2
10857	A0A0K3CQC5
11103	A0A0K3CML4
9538	A0A0K3CKN5
16702	A0A0K3CKF2
12283	A0A0K3C9W3
14067	A0A0K3CI32
9165	A0A0K3CCH2
13679	A0A0K3CH52
16285	A0A0K3CK60
9440	A0A0K3CKF4
16707	A0A0K3CKF7
15232	A0A0K3CH02
14155	A0A0K3CEH7
9937	A0A0K3CN25
11882	A0A0K3CS68
13974	A0A0K3CDZ6
14179	A0A0K3CIC7
9768	A0A0K3CR83
12825	A0A0K3CEY7
14750	A0A0K3CG17
16025	A0A0K3CN17
11159	A0A0K3CR54
12446	A0A0K3C987
15978	A0A0K3CFN4
15006	A0A0K3CKC8
15598	A0A0K3CEQ7
16047	A0A0K3CI02
16855	A0A0K3CLJ3
8671	A0A0K3CB80
13068	A0A0K3CFI3
11749	A0A0K3CPB9
9484	A0A0K3CQI8
13810	A0A0K3CCJ3
10168	A0A0K3CNL9
14785	A0A0K3CFZ2
10382	A0A0K3CP57
11166	A0A0K3CQI6
9104	A0A0K3C873
12924	A0A0K3CF79
10992	A0A0K3CQ55
12002	A0A0K3CD04
8501	A0A0K3C6H8
9295	A0A0K3C7Y8
9176	A0A0K3C8D1
11545	A0A0K3CNW0
14821	A0A0K3CCN3
14295	A0A061B1H8
10916	A0A0K3CP17
11547	A0A0K3CVG8
10344	A0A0K3CP20
14375	A0A0K3CDY8
15873	A0A0K3CFF1
9861	A0A0K3CRM1
12683	A0A0K3CAT5
11320	A0A0K3CQV8
16186	A0A0K3CNF6
12604	A0A0K3CAA4
14822	A0A0K3CG71
8949	A0A0K3C4S7
11984	A0A0K3CCZ3
15859	A0A0K3CIH0
10269	A0A0K3CNU9
9603	A0A0K3CM74
12826	A0A061BCJ2
12213	A0A0K3C9M9
16330	A0A0K3CNT6
13255	A0A0K3CC52
9871	A0A0K3CJG6
13024	A0A0K3C888
10369	A0A0K3CMP4
10215	A0A0K3CN40
12252	A0A0K3C9U1
14230	A0A0K3CDM5
11628	A0A0K3CQU3
12380	A0A0K3C928
10010	A0A0K3CML2
14798	A0A0K3CG00
10605	A0A0K3CLD4
10252	A0A0K3CNT3
15361	A0A0K3CE28
12752	A0A0K3CET7
16606	A0A0K3CPH4
14553	A0A0K3CFL5
12428	A0A0K3C9U8
11454	A0A0K3CRT1
11578	A0A0K3CS40
8602	A0A0K3C6S6
9757	A0A0K3CLX2
13939	A0A0K3CHR6
11655	A0A0K3CP45
14450	A0A0K3CF98
13877	A0A0K3CAB6
9491	A0A0K3CKJ4
16736	A0A0K3CPT9
16478	A0A0K3CGY3
16441	A0A0K3CP34
16385	A0A061BFY2
15781	A0A0K3CIQ9
15969	A0A0K3CMW5
15339	A0A0K3CGB0
9795	A0A0K3CRA7
15255	A0A0K3CH88
15488	A0A0K3CHY4
10686	A0A0K3CP97
10816	A0A0K3CNS1
16697	A0A0K3CKE8
14752	A0A0K3CFW4
16438	A0A0K3CJ18
9200	A0A0K3C7S2
14113	A0A0K3CEC2
16277	A0A0K3CJH0
16660	A0A0K3CL05
15186	A0A0K3CFW6
13280	A0A0K3CBY9
13155	A0A0K3CFR3
12576	A0A0K3C777
12665	A0A0K3C9T9
16612	A0A0K3CK79
12465	A0A0K3C9X8
16815	A0A0K3CK22
9819	A0A0K3CJB8
13232	A0A0K3CC31
9347	A0A061ADZ3
9660	A0A0K3CQY3
11952	A0A0K3CCW8
12039	A0A0K3C5W7
10286	A0A0K3CNW4
10575	A0A0K3CP14
12863	A0A0K3C7X3
11946	A0A0K3C8Q2
8796	A0A0K3C764
11288	A0A0K3CN56
13327	A0A0K3CG73
9545	A0A0K3CIM4
13919	A0A0K3CDR1
16181	A0A0K3CJ80
14412	A0A0K3CF12
16596	A0A0K3CK67
13029	A0A0K3C891
13465	A0A0K3CBS5
15044	A0A0K3CGN5
11268	A0A0K3CUT5
15256	A0A0K3CL12
12927	A0A0K3C820
15657	A0A0K3CM30
12560	A0A0K3CEB7
13696	A0A0K3CCA1
12704	A0A061BKK0
13906	A0A0K3CDU9
10654	A0A0K3CPW5
10500	A0A0K3CNU8
12237	A0A0K3C9D7
11134	A0A0K3CPM2
13647	A0A0K3CC63
12929	A0A0K3CF84
8594	A0A0K3CB29
10583	A0A0K3CPR1
12376	A0A0K3CDY6
10765	A0A0K3CNM9
15858	A0A0K3CMP5
9831	A0A0K3CMU6
11792	A0A0K3CPF3
11313	A0A0K3CRG5
9315	A0A0K3CK59
8951	A0A0K3CBY5
16005	A0A0K3CFQ7
15684	A0A0K3CM98
8466	A0A0K3CAQ8
13074	A0A0K3CBG2
14611	A0A0K3CJJ5
12572	A0A0K3CEC5
8930	A0A0K3C7K4
14580	A0A0K3CEG5
13114	A0A0K3C8G0
16279	A0A061BG80
14220	A0A0K3CDL8
14015	A0A0K3CE23
11160	A0A0K3CUK4
12455	A0A0K3C6Z7
10035	A0A0K3CRZ3
14435	A0A0K3CBQ8
14669	A0A0K3CJP5
16791	A0A0K3CKN7
13201	A0A061AVY9
15691	A0A0K3CHC2
13001	A0A0K3CBA6
14649	A0A0K3CFM8
15087	A0A0K3CDD6
12605	A0A0K3C9N3
13400	A0A0K3CCB3
11850	A0A0K3CSQ0
9050	A0A0K3C7E3
11407	A0A0K3CRN5
14368	A0A0K3CEY9
9093	A0A0K3C863
15265	A0A0K3CL26
13405	A0A0K3CCB8
9879	A0A0K3CRN3
13347	A0A0K3CG95
10235	A0A0K3CSG8
16624	A0A0K3CK87
15544	A0A0K3CEL3
9856	A0A0K3CRL7
14083	A0A0K3CEA4
14621	A0A0K3CJK4
10716	A0A061BL09
15562	A0A0K3CHQ8
10026	A0A061BB67
15036	A0A0K3CFG4
9019	A0A0K3CC28
16328	A0A0K3CGM5
10339	A0A0K3CP15
11356	A0A0K3CNB1
8498	A0A0K3C3V3
14531	A0A0K3CFG5
16311	A0A0K3CNS6
11526	A0A0K3CNU6
12167	A0A0K3C985
13297	A0A0K3C8U1
12197	A0A0K3C9L4
13480	A0A0K3C9D1
9433	A0A0K3CQE7
15670	A0A0K3CF01
15705	A0A0K3CMB7
12484	A0A0K3C9B2
9296	A0A0K3C5K5
15065	A0A0K3CGK4
15665	A0A0K3CEW9
13361	A0A0K3CBG3
13489	A0A0K3CCP6
15008	A0A0K3CFE1
15222	A0A0K3CDR4
9533	A0A0K3CIL3
14168	A0A0K3CIB8
13522	A0A0K3CBX8
11233	A0A0K3CRB1
12308	A0A0K3C6N7
10954	A0A061BGV8
16809	A0A0K3CHX3
13722	A0A0K3C9X0
11509	A0A0K3CNP3
11826	A0A0K3CSN3
11220	A0A0K3CPU3
10493	A0A0K3CT22
12589	A0A0K3CEE2
10673	A0A0K3CNG3
10650	A0A0K3CP72
15033	A0A0K3CGM3
10990	A0A0K3CQS0
12385	A0A0K3C932
14749	A0A0K3CCI2
11153	A0A0K3CR51
11055	A0A0K3CQX1
15327	A0A0K3CH85
9781	A0A0K3CLZ4
14869	A0A0K3CK13
16308	A0A0K3CIR7
12880	A0A0K3CF44
9778	A0A061B474
9472	A0A0K3CL78
16100	A0A0K3CJ14
14564	A0A0K3CC51
14900	A0A0K3CK36
9916	A0A061B372
16325	A0A0K3CJK1
16187	A0A0K3CJ85
11741	A0A0K3CRW2
11712	A0A0K3CSE1
15341	A0A0K3CHL3
16493	A0A0K3CJ67
13970	A0A0K3CAN5
9554	A0A0K3CLE5
16193	A0A0K3CG70
9728	A0A0K3CR43
9474	A0A0K3CKI0
16481	A0A0K3CJY8
9718	A0A0K3CLT4
14666	A0A0K3CEN2
12706	A0A0K3CEQ5
10700	A0A0K3CQ03
11352	A0A061BK44
10602	A0A0K3CT97
9352	A0A0K3CQ90
9007	A0A0K3C7A3
9621	A0A0K3CLJ8
11083	A0A0K3CPH9
13168	A0A0K3CBY4
11915	A0A061AUM6
10112	A0A0K3CMU2
16037	A0A0K3CIW6
14467	A0A0K3CFB3
10578	A0A0K3CPQ7
9157	A0A0K3C7N7
13500	A0A0K3CGR5
16799	A0A0K3CJZ1
11940	A0A0K3CCV7
15306	A0A0K3CDY4
11832	A0A0K3CSN8
11713	A0A0K3CVU3
8927	A0A0K3C4R6
16543	A0A0K3CK25
12026	A0A0K3C5V7
8845	A0A0K3CBP2
13649	A0A0K3CD68
8978	A0A0K3CC05
13104	A0A0K3CFM1
14132	A0A0K3CI89
10930	A0A0K3CQJ4
12750	A0A0K3C7L4
8452	A0A0K3C6E3
12066	A0A0K3CD54
13930	A0A0K3CCW2
16196	A0A0K3CJ95
11216	A0A0K3CMY9
11293	A0A0K3CQ02
13704	A0A0K3CDB7
16086	A0A0K3CI31
9451	A0A0K3CKG2
9513	A0A0K3CM13
12394	A0A0K3CDZ8
15944	A0A0K3CJ35
13633	A0A0K3C9P0
9442	A0A0K3CLV7
12708	A0A0K3C9Y1
13246	A0A0K3CB56
12595	A0A0K3C9M2
9655	A0A0K3CQX8
8820	A0A0K3C7S7
13363	A0A0K3CCE7
15021	A0A0K3CD72
12318	A0A0K3C9M3
8371	A0A0K3C665
14745	A0A0K3CJU0
12736	A0A0K3CES2
10949	A0A0K3CPZ4
14066	A0A0K3CEA1
14314	A0A0K3CBG6
13582	A0A0K3CGW9
11402	A0A0K3CRN1
14118	A0A0K3CEC6
9197	A0A0K3C8R8
11274	A0A0K3CQR8
15221	A0A0K3CG02
13570	A0A0K3CGW2
9523	A0A0K3CIK4
16627	A0A0K3CKX4
10924	A0A0K3CQI9
16527	A0A0K3CPA4
14394	A0A0K3CE01
16163	A0A0K3CG45
14190	A0A0K3CDJ3
8404	A0A0K3C695
14165	A0A0K3CDH1
10850	A0A0K3CQC0
10943	A0A0K3CU26
11732	A0A061AHA4
14300	A0A0K3CIM3
12914	A0A0K3CF72
16334	A0A0K3CGM8
11140	A0A0K3CMP8
10617	A0A0K3CPT7
10619	A0A0K3CP55
13732	A0A0K3CCD1
13520	A0A0K3CGT2
11309	A0A0K3CUW2
9102	A0A0K3C8J7
15904	A0A0K3CIK1
10223	A0A0K3CKC5
8852	A0A0K3CBQ0
10655	A0A0K3CTE6
9196	A0A0K3C5E0
8530	A0A0K3CAX6
13794	A0A061AS10
12559	A0A0K3CAH2
12316	A0A0K3C9Y6
9423	A0A0K3CKE0
14072	A0A0K3CI37
9476	A0A0K3CLY2
15002	A0A061ARR7
10663	A0A0K3CLH1
10671	A0A0K3CTF8
13501	A0A0K3CCQ4
15471	A0A0K3CGJ7
9882	A0A0K3CJH1
16212	A0A0K3CNI1
9297	A0A0K3C910
13842	A0A061APW2
13359	A0A0K3CGA5
13815	A0A0K3CCJ7
15613	A0A0K3CHV0
14812	A0A0K3CEZ0
14160	A0A0K3CEI1
13762	A0A0K3CDH0
15346	A0A0K3CE12
10625	A0A0K3CP59
9302	A0A0K3CKV0
9939	A0A0K3CMG5
8440	A0A0K3C6W7
15314	A0A0K3CDY7
16106	A0A0K3CJ19
8544	A0A0K3C415
11030	A0A0K3CPD8
11511	A0A0K3CVC2
9945	A0A0K3CMH0
15958	A0A0K3CMV7
9463	A0A0K3CIF9
15983	A0A0K3CFN8
11604	A0A0K3CRK9
16829	A0A0K3CLH3
16016	A0A0K3CFR8
12748	A0A0K3CAN2
12578	A0A0K3CED1
14076	A0A0K3CI41
13548	A0A0K3CCU9
10503	A0A0K3CPJ0
13857	A0A0K3CCN4
15887	A0A0K3CHN7
8960	A0A0K3C4T6
11790	A0A0K3CRZ2
15677	A0A0K3CF04
16790	A0A0K3CPZ1
13424	A0A0K3CCM0
14248	A0A0K3CDN6
11972	A0A0K3CCY4
14240	A0A0K3CEN6
13726	A0A0K3CCC7
15556	A0A0K3CHQ3
14027	A0A0K3CE33
10564	A0A0K3CP05
16765	A0A0K3CKL1
10535	A0A0K3CL71
9043	A0A0K3C7D8
13645	A0A0K3CH24
10330	A0A0K3CSP2
10423	A0A0K3CNP7
16069	A0A0K3CIY6
9832	A0A0K3CRG2
12485	A0A0K3C714
9119	A0A0K3C885
12593	A0A0K3CEE7
8713	A0A0K3C6G3
10631	A0A061BNJ5
13950	A0A0K3CHS7
9587	A0A0K3CIQ7
10408	A0A0K3CKX0
16618	A0A0K3CK82
14881	A0A0K3CCT8
11461	A0A0K3CV85
11242	A0A0K3CQN6
9175	A0A0K3CCH9
8849	A0A0K3C7U3
8980	A0A0K3C776
11818	A0A0K3CRA5
9521	A0A0K3CLC0
11787	A0A0K3CSJ4
12526	A0A0K3CE92
16321	A0A0K3CIS6
8781	A0A0K3CBI5
8375	A0A0K3CAH3
13876	A0A0K3CCQ7
11525	A0A0K3CQM3
11380	A0A0K3CQ59
9194	A0A0K3C8E4
9622	A0A0K3CKU5
8485	A0A0K3C3U1
12138	A0A0K3C666
15696	A0A0K3CHC6
16080	A0A0K3CI26
13349	A0A0K3CBF3
10721	A0A0K3CTK4
15926	A0A0K3CIM1
8499	A0A0K3C715
9741	A0A0K3CL56
10844	A0A0K3CLY5
9915	A0A0K3CN07
10937	A0A0K3CPY3
13315	A0A0K3CCA6
15390	A0A0K3CLE2
10226	A0A0K3CN50
13463	A0A0K3CGN9
9922	A0A0K3CMC3
11924	A0A0K3CCU2
14624	A0A0K3CC94
15884	A0A0K3CIY8
8870	A0A0K3C7C7
14402	A0A0K3CF62
13841	A0A0K3CA81
15081	A0A0K3CFJ7
16052	A0A0K3CI05
10363	A0A0K3CNH5
13171	A0A0K3CAY7
16124	A0A0K3CNA5
15210	A0A0K3CFY5
14872	A0A0K3CCS7
8462	A0A0K3C6F2
11568	A0A0K3CQP9
15299	A0A0K3CH63
12427	A0A0K3CE22
15357	A0A0K3CHM8
14198	A0A0K3CIE5
10630	A0A0K3CTD3
12490	A0A0K3C9B8
12714	A0A0K3C7J0
14187	A0A0K3CEK6
9581	A0A0K3CIQ3
10972	A0A0K3CU84
12240	A0A0K3C6G7
12594	A0A0K3CA92
10752	A0A0K3CPF4
9156	A0A0K3C8B2
15834	A0A0K3CMM6
11814	A0A0K3CPH2
15939	A0A0K3CMU5
11327	A0A0K3CQW3
10320	A0A0K3CMJ8
15485	A0A0K3CGK8
13801	A0A0K3CDG7
12892	A0A0K3C7Z0
15528	A0A0K3CI10
9733	A0A0K3CMH8
11094	A0A0K3CQC6
12323	A0A0K3C9M7
8619	A0A0K3C6T9
13152	A0A0K3C8I8
9126	A0A0K3C593
14776	A0A0K3CG40
15652	A0A0K3CM25
14859	A0A0K3CF14
16453	A0A0K3CKI6
15864	A0A0K3CIH4
12339	A0A061AEQ7
13231	A0A0K3C8P4
10340	A0A0K3CSQ1
13352	A0A0K3CGA0
15891	A0A0K3CMS1
10393	A0A0K3CP92
14914	A0A0K3CGE4
15370	A0A0K3CGD2
13619	A0A0K3CGZ9
11440	A0A0K3CV74
9192	A0A0K3C8R4
13792	A0A0K3CCI0
16599	A0A0K3CKU9
15054	A0A061AZX1
12882	A0A0K3CAC8
10282	A0A0K3CSK3
13381	A0A0K3CC99
16737	A0A0K3CKI4
14094	A0A0K3CEB1
14903	A0A0K3CCW0
14091	A0A0K3CAW9
13969	A0A0K3CD18
11263	A0A0K3CUT2
9804	A0A0K3CJA3
13984	A0A0K3CD30
14824	A0A0K3CG18
9348	A0A061AF79
14144	A0A0K3CI99
16483	A0A061AXA9
12698	A0A0K3C7H8
14638	A0A0K3CFL9
16495	A0A0K3CKM3
11803	A0A0K3CR90
10584	A0A0K3CT86
13438	A0A0K3C9A4
13126	A0A0K3CBK5
11756	A0A0K3CPC5
15356	A0A0K3CE21
13511	A0A0K3C9F2
13002	A0A0K3CAL1
9771	A0A0K3CJ71
10819	A0A0K3CTU0
12166	A0A0K3CDE7
12289	A0A0K3CDS5
15023	A0A0K3CKE7
13033	A0A0K3CFF8
10276	A0A0K3CNV4
15625	A0A0K3CH19
13018	A0A0K3C883
14636	A0A0K3CFR7
10281	A0A0K3CNV9
9149	A0A0K3C8A6
15353	A0A0K3CLA9
14077	A0A0K3CEA0
13366	A0A0K3CC86
13100	A0A0K3CBI8
13813	A0A0K3CHG2
16858	A0A0K3CKU7
9974	A0A0K3CLS6
13077	A0A0K3CBQ4
8900	A0A0K3C4P3
13060	A0A0K3C8B6
13614	A0A0K3CGZ5
14897	A0A0K3CF52
15706	A0A0K3CI56
12874	A0A0K3CF42
14796	A0A0K3CG51
11561	A0A0K3CRI4
15098	A0A0K3CDE6
15118	A0A0K3CDJ4
14589	A0A0K3CFN7
14392	A0A0K3CIV0
14028	A0A0K3CD62
15826	A0A0K3CHJ0
11857	A0A0K3CW38
9155	A0A0K3CCG5
13833	A0A0K3CDI7
9482	A0A0K3CIH2
14976	A0A0K3CK96
8616	A0A0K3C7D7
9375	A0A0K3CL07
11465	A0A0K3CRU1
12325	A0A0K3C6P7
12262	A0A0K3CDQ1
12815	A0A0K3CAT3
16521	A0A0K3CH23
15059	A0A0K3CKI3
16345	A0A0K3CIU4
14069	A0A0K3CDA1
15358	A0A0K3CLB4
8568	A0A0K3C655
10138	A0A0K3CM57
14923	A0A0K3CF76
13980	A0A0K3CAP4
15522	A0A0K3CI07
16185	A0A0K3CJK9
10087	A0A0K3CNE7
10697	A0A0K3CPA8
9459	A0A0K3CLX0
8701	A0A0K3C4C0
11491	A0A0K3CQG8
8933	A0A0K3C818
12966	A0A061B7C7
16849	A0A0K3CI29
14505	A0A0K3CJ79
10302	A0A0K3CSM1
12731	A0A0K3CAL6
10742	A0A0K3CLN8
15093	A0A0K3CGS7
16616	A0A0K3CKW4
14841	A0A0K3CG28
15500	A0A0K3CHZ2
10646	A0A0K3CND9
11254	A0A0K3CN26
10747	A0A0K3CNL6
10921	A0A0K3CPW8
15292	A0A0K3CHB9
8422	A0A0K3C3P0
14221	A0A0K3CB81
10233	A0A061ASZ8
8746	A0A0K3C6I8
14705	A0A0K3CEQ9
14270	A0A0K3CBC4
13477	A0A0K3CGQ2
13260	A0A0K3CC57
15322	A0A0K3CH81
11890	A0A0K3CST6
14948	A0A061ATC8
14578	A0A0K3CJE9
15563	A0A0K3CGS6
9853	A0A0K3CLI2
16396	A0A0K3CGS5
9417	A0A0K3CKD5
9857	A0A0K3CM77
12894	A0A0K3CF54
16413	A0A0K3CKF5
14908	A0A0K3CCW5
15293	A0A0K3CL55
12789	A0A0K3C7P5
10279	A0A0K3CMG4
8762	A0A0K3C4F7
8969	A0A0K3C7N3
16774	A0A0K3CPX6
9693	A0A0K3CL08
10171	A0A0K3CM79
14418	A0A0K3CF18
14585	A0A0K3CFI4
14052	A0A0K3CE57
13253	A0A0K3CB61
12439	A0A0K3C9V7
13346	A0A0K3CCD4
11997	A0A0K3C865
10106	A0A0K3CNG7
16029	A0A0K3CJA6
15731	A0A0K3CI75
13088	A0A0K3CFK0
11656	A0A0K3CS94
13943	A0A0K3CDX9
16469	A0A061AP40
15534	A0A0K3CLR7
16486	A0A0K3CP67
10620	A0A0K3CNB8
13148	A0A0K3CBW9
9083	A0A0K3C855
13961	A0A0K3CHW4
15901	A0A059XCF6
10179	A0A0K3CM82
8449	A0A0K3C3R4
8702	A0A0K3C7I9
11123	A0A0K3CPL2
15559	A0A0K3CI35
14259	A0A0K3CDP7
15686	A0A0K3CHB7
11226	A0A0K3CMZ9
8634	A0A0K3C475
13440	A0A0K3CGM1
9012	A0A0K3C4Y5
14904	A0A0K3CGD8
16775	A0A0K3CKM0
10581	A0A0K3CN85
9905	A0A0K3CRQ4
14272	A0A0K3CIJ8
11736	A0A0K3CRV9
14926	A0A0K3CK61
10038	A0A0K3CLX9
11671	A0A0K3CRR7
10394	A0A0K3CSW9
8569	A0A0K3C438
16423	A0A0K3CKG4
15316	A0A0K3CL75
12611	A0A0K3CAA9
16602	A0A0K3CJE7
12591	A0A0K3C9I9
16333	A0A0K3CIT5
15892	A0A0K3CIJ4
9144	A0A0K3C8A2
13473	A0A0K3CGP7
10078	A0A0K3CM10
16358	A0A0K3CNV7
14199	A0A0K3CEK0
8409	A0A0K3C6A7
16747	A0A0K3CPU9
15187	A0A0K3CDP1
11971	A0A0K3C953
10170	A0A0K3CMZ7
15992	A0A0K3CIS5
14895	A0A0K3CK33
11887	A0A0K3CS72
16503	A0A0K3CJ78
12711	A0A0K3CER0
15623	A0A0K3CLZ6
16348	A0A0K3CNU7
13345	A0A0K3C8Y4
15838	A0A0K3CHJ6
12556	A0A0K3C9G2
13217	A0A0K3CB30
11642	A0A0K3CVN5
15458	A0A0K3CED5
8689	A0A0K3C6Z6
15369	A0A0K3CHB8
12573	A0A0K3CA77
15396	A0A0K3CHE3
14249	A0A0K3CBA4
13779	A0A0K3CDI2
13777	A0A0K3CCG7
15701	A0A0K3CHD0
12010	A0A0K3C5S3
12743	A0A0K3CAM6
9469	A0A0K3CIG3
15409	A0A0K3CGF4
8905	A0A0K3C6Z2
14035	A0A0K3CI09
9185	A0A0K3C5D1
12791	A0A0K3CEW6
11455	A0A0K3CV83
14342	A0A0K3CEX3
13935	A0A0K3CCW7
15412	A0A0K3CLF5
9867	A0A0K3CRM5
16309	A0A0K3CGL1
11281	A0A0K3CQS3
10853	A0A0K3CPQ3
16340	A0A0K3CGN3
12472	A0A0K3C9A3
14886	A0A0K3CCU3
10907	A0A0K3CQH4
13612	A0A0K3C9M0
9033	A0A0K3C8B4
13130	A0A0K3CBL1
9224	A0A0K3CCL2
11302	A0A0K3CRF8
12841	A0A0K3CB78
16023	A0A0K3CFS5
11451	A0A0K3CR76
10418	A0A0K3CNP1
8424	A0A0K3CAL2
13437	A0A0K3CBQ2
14195	A0A0K3CDJ8
14284	A0A0K3CER9
13940	A0A0K3CDT5
13119	A0A0K3CAV1
13138	A0A0K3CBV8
8972	A0A0K3C847
8751	A0A061AWE9
15037	A0A0K3CD89
13660	A0A0K3CD77
9914	A0A0K3CJJ8
12083	A0A0K3C8E0
15072	A0A0K3CDC0
13626	A0A0K3CC44
14311	A0A0K3CEU6
16647	A0A0K3CJL5
12972	A0A0K3CFC3
14754	A0A0K3CCI5
10607	A0A0K3CTA1
9475	A0A0K3CIG8
15475	A0A0K3CHJ1
10103	A0A0K3CMT4
12715	A0A0K3CAW1
8913	A0A0K3CBV3
11629	A0A0K3CP23
13650	A0A0K3CH29
15709	A0A0K3CIK5
15768	A0A0K3CHG3
9971	A0A0K3CN47
13239	A0A0K3CBV1
8892	A0A0K3C7E7
10593	A0A0K3CPR8
16419	A0A061BDR5
15150	A0A0K3CDL7
10511	A0A0K3CPJ9
16544	A0A0K3CJB1
16464	A0A0K3CP52
16224	A0A0K3CNJ0
13292	A0A0K3C8T9
9001	A0A0K3CC16
9803	A0A0K3CLB5
8721	A0A0K3CBD9
13519	A0A0K3CCV9
14498	A0A0K3CFD9
13924	A0A061AI51
11705	A0A0K3CP81
16338	A0A0K3CJL2
9551	A0A0K3CIM9
16209	A0A0K3CG86
15043	A0A0K3CD94
11673	A0A0K3CP61
9555	A0A0K3CKP5
16549	A0A0K3CPC6
10136	A0A0K3CS79
9458	A0A0K3CIF5
9717	A0A0K3CR32
9900	A0A0K3CRP9
14107	A0A061B6H5
15758	A0A061AJZ9
12347	A0A0K3C909
15315	A0A0K3CHD7
15986	A0A0K3CIS0
9626	A0A0K3CQV3
13323	A0A0K3CC45
9552	A0A0K3CM44
14422	A0A0K3CF77
10787	A0A0K3CNQ0
13721	A0A0K3CCC3
9298	A0A0K3CK48
8725	A0A0K3C7K7
9812	A0A0K3CM29
14046	A0A0K3CI16
10931	A0A0K3CU19
9416	A0A0K3CL32
14909	A0A0K3CGE1
16558	A0A0K3CJB9
10750	A0A0K3CTN4
15233	A0A0K3CG12
11990	A0A0K3CCZ6
12242	A0A0K3CDL0
16661	A0A0K3CPM5
13235	A0A0K3CB46
9174	A0A0K3C8Q0
9736	A0A0K3CL51
13782	A0A0K3CCH1
10479	A0A0K3CT15
13252	A0A0K3CBW1
16576	A0A0K3CH71
15070	A0A0K3CGK9
16367	A0A0K3CKB4
9516	A0A0K3CKL7
9444	A0A0K3CL53
9515	A0A0K3CLB6
16828	A0A0K3CI18
9823	A0A0K3CM39
16323	A0A061BG46
13442	A0A0K3CBQ5
16101	A0A0K3CI47
15888	A0A0K3CFG7
11364	A0A0K3CUZ8
10175	A0A0K3CSB3
14902	A0A0K3CF56
15967	A0A0K3CFM7
15389	A0A0K3CHQ4
15204	A0A0K3CGY2
8521	A0A0K3C625
9163	A0A0K3C5B5
9421	A0A0K3CQD9
9667	A0A0K3CKY5
8596	A0A0K3C677
14695	A0A0K3CCE4
13987	A0A0K3CHY3
9961	A0A0K3CJN5
9407	A0A0K3CLS9
8416	A0A0K3C3N7
